Timestamp,T_Zone_PPO,Power_kW_PPO,Reward
2021-09-29 02:45:00,24.07709,9.460745811462402,-0.052481554
2021-09-29 03:00:00,23.99981,13.245927810668945,-0.17555027
2021-09-29 03:15:00,24.641933,8.668423652648926,-0.027008796
2021-09-29 03:30:00,24.079542,9.578534126281738,-0.05770345
2021-09-29 03:45:00,23.999796,12.877426147460938,-0.17221479
2021-09-29 04:00:00,24.624676,8.67236328125,-0.027008796
2021-09-29 04:15:00,24.073063,9.43957805633545,-0.056209717
2021-09-29 04:30:00,23.999784,13.190948486328125,-0.17499365
2021-09-29 04:45:00,23.999836,13.789156913757324,-0.1898769
2021-09-29 05:00:00,23.999674,13.966777801513672,-0.19638193
2021-09-29 05:15:00,23.999472,14.089521408081055,-0.19557287
2021-09-29 05:30:00,23.9993,13.936271667480469,-0.19524212
2021-09-29 05:45:00,24.001144,13.58378791809082,-0.20314954
2021-09-29 06:00:00,24.001709,14.243236541748047,-0.20325547
2021-09-29 06:15:00,24.002096,15.17054557800293,-0.20221233
2021-09-29 06:30:00,24.002174,16.879709243774414,-0.20168038
2021-09-29 06:45:00,23.99741,25.253665924072266,-0.40790668
2021-09-29 07:00:00,23.99707,28.032432556152344,-0.40363473
2021-09-29 07:15:00,23.997309,30.958484649658203,-0.42291215
2021-09-29 07:30:00,23.997452,32.85005569458008,-0.41039485
2021-09-29 07:45:00,23.998264,29.183815002441406,-0.23081337
2021-09-29 08:00:00,24.104572,33.21738815307617,-0.20383108
2021-09-29 08:15:00,24.001442,37.29020690917969,-0.22290087
2021-09-29 08:30:00,24.178452,38.68101501464844,-0.21922085
2021-09-29 08:45:00,24.004364,39.70964431762695,-0.22898728
2021-09-29 09:00:00,24.348333,41.23114776611328,-0.25806355
2021-09-29 09:15:00,24.01334,41.07509231567383,-0.25184298
2021-09-29 09:30:00,24.036982,39.68219757080078,-0.1697174
2021-09-29 09:45:00,24.119888,50.34126281738281,-0.4845765
2021-09-29 10:00:00,24.23548,43.06974792480469,-0.24600098
2021-09-29 10:15:00,24.336071,43.43517707256558,-0.5
2021-09-29 10:30:00,24.440477,42.97205963540581,-0.5
2021-09-29 10:45:00,24.513521,43.977867126464844,-0.24179338
2021-09-29 11:00:00,24.730433,44.209991455078125,-0.2356103
2021-09-29 11:15:00,24.894838,44.27281951904297,-0.24145234
2021-09-29 11:30:00,25.10725,44.95243453979492,-0.25662917
2021-09-29 11:45:00,24.995173,45.118690490722656,-0.26194882
2021-09-29 12:00:00,24.953321,43.55206037074958,-0.5
2021-09-29 12:15:00,25.021896,42.57327808217799,-0.5
2021-09-29 12:30:00,25.144663,45.154296875,-0.27634397
2021-09-29 12:45:00,25.192062,44.9315299987793,-0.26776022
2021-09-29 13:00:00,25.290665,42.69619166597403,-0.5
2021-09-29 13:15:00,25.23404,44.069950103759766,-0.28044292
2021-09-29 13:30:00,25.238121,43.05348064544347,-0.5
2021-09-29 13:45:00,25.287754,45.92035675048828,-0.2794782
2021-09-29 14:00:00,25.32237,44.522767188701245,-0.5
2021-09-29 14:15:00,25.291454,45.871315002441406,-0.2844466
2021-09-29 14:30:00,25.303192,43.68398333610372,-0.5
2021-09-29 14:45:00,25.33185,43.94045639038086,-0.28505564
2021-09-29 15:00:00,25.387293,43.6337890625,-0.28777662
2021-09-29 15:15:00,25.367535,40.44533744771434,-0.5
2021-09-29 15:30:00,25.352736,42.12067413330078,-0.28936607
2021-09-29 15:45:00,25.742859,38.708003997802734,-0.21357612
2021-09-29 16:00:00,25.742968,38.85105514526367,-0.20353173
2021-09-29 16:15:00,25.579805,43.42860412597656,-0.41028762
2021-09-29 16:30:00,25.461985,30.512794494628906,-0.2006379
2021-09-29 16:45:00,24.842022,21.818981170654297,-0.1298758
2021-09-29 17:00:00,24.656183,21.265453338623047,-0.18838139
2021-09-29 17:15:00,24.498478,23.41219711303711,-0.3532846
2021-09-29 17:30:00,24.390154,16.466495513916016,-0.1701647
2021-09-29 17:45:00,24.113787,12.977877616882324,-0.113631055
2021-09-29 18:00:00,24.00154,12.209067344665527,-0.10820068
2021-09-29 18:15:00,23.999008,14.02391242980957,-0.1606612
2021-09-29 18:30:00,24.261497,13.255226135253906,-0.1542098
2021-09-29 18:45:00,24.019075,16.553115844726562,-0.2855802
2021-09-29 19:00:00,24.00114,16.280406951904297,-0.2754873
2021-09-29 19:15:00,23.999763,15.908307075500488,-0.26811576
2021-09-29 19:30:00,23.999804,12.065683364868164,-0.13080615
2021-09-29 19:45:00,23.999706,15.162495613098145,-0.25306958
2021-09-29 20:00:00,23.99973,15.142477035522461,-0.2509807
2021-09-29 20:15:00,23.999708,14.950233459472656,-0.2445811
2021-09-29 20:30:00,23.999758,14.736152648925781,-0.24028093
2021-09-29 20:45:00,24.391909,8.699529647827148,-0.047413457
2021-09-29 21:00:00,24.01322,10.479089736938477,-0.10093594
2021-09-29 21:15:00,24.977152,8.18726921081543,-0.02675851
2021-09-29 21:30:00,24.04023,9.796578407287598,-0.07442515
2021-09-29 21:45:00,23.99989,12.49655818939209,-0.174417
2021-09-29 22:00:00,24.894478,8.048337936401367,-0.025195127
2021-09-29 22:15:00,24.021713,9.473247528076172,-0.059240982
2021-09-29 22:30:00,23.999866,13.0682373046875,-0.18187155
2021-09-29 22:45:00,24.794582,8.109553337097168,-0.020478675
2021-09-29 23:00:00,24.01718,9.199657440185547,-0.054815017
2021-09-29 23:15:00,23.999887,12.42566967010498,-0.16317767
2021-09-29 23:30:00,24.725174,8.010729789733887,-0.020256598
2021-09-29 23:45:00,24.014643,9.343823432922363,-0.050018016
2021-10-06 00:15:00,24.855263,8.314821243286133,-0.020256598
2021-10-06 00:30:00,24.174185,8.99763298034668,-0.039018948
2021-10-06 00:45:00,24.005049,10.146368980407715,-0.078162245
2021-10-06 01:00:00,24.830309,8.587800979614258,-0.020256598
2021-10-06 01:15:00,24.018795,9.504425048828125,-0.05359519
2021-10-06 01:30:00,23.999847,12.869028091430664,-0.16582748
2021-10-06 01:45:00,24.789148,8.618364334106445,-0.020256598
2021-10-06 02:00:00,24.01704,9.266056060791016,-0.050393842
2021-10-06 02:15:00,23.999893,13.009282112121582,-0.17164245
2021-10-06 02:30:00,24.752157,8.29935359954834,-0.020256598
2021-10-06 02:45:00,24.01516,9.528230667114258,-0.054731034
2021-10-06 03:00:00,23.99991,13.231167793273926,-0.17505828
2021-10-06 03:15:00,24.72333,8.465858459472656,-0.020256598
2021-10-06 03:30:00,24.014519,9.406749725341797,-0.051977307
2021-10-06 03:45:00,23.99991,12.996484756469727,-0.17618343
2021-10-06 04:00:00,24.694578,8.469797134399414,-0.020256598
2021-10-06 04:15:00,24.01347,9.332906723022461,-0.052653998
2021-10-06 04:30:00,23.999899,13.306126594543457,-0.17883293
2021-10-06 04:45:00,23.999964,13.932214736938477,-0.19464548
2021-10-06 05:00:00,23.999746,13.99367904663086,-0.19727868
2021-10-06 05:15:00,23.999498,14.105409622192383,-0.19610247
2021-10-06 05:30:00,23.999287,13.975473403930664,-0.19654882
2021-10-06 05:45:00,24.000916,13.589838981628418,-0.20335123
2021-10-06 06:00:00,24.001444,14.280719757080078,-0.20450495
2021-10-06 06:15:00,24.001745,15.198760986328125,-0.20315285
2021-10-06 06:30:00,24.001703,16.932538986206055,-0.20344135
2021-10-06 06:45:00,23.99708,25.359594345092773,-0.41143763
2021-10-06 07:00:00,23.996643,28.532634735107422,-0.4203081
2021-10-06 07:15:00,23.996946,30.77727508544922,-0.4168718
2021-10-06 07:30:00,23.998062,26.958274841308594,-0.21400219
2021-10-06 07:45:00,24.13057,28.49062728881836,-0.20770715
2021-10-06 08:00:00,24.035248,33.7171516418457,-0.22048984
2021-10-06 08:15:00,23.999678,37.191261291503906,-0.21960267
2021-10-06 08:30:00,23.998219,38.83317184448242,-0.22429277
2021-10-06 08:45:00,24.096464,40.24416732788086,-0.24680471
2021-10-06 09:00:00,24.239717,38.60395812988281,-0.17049053
2021-10-06 09:15:00,24.394909,41.040748596191406,-0.25069824
2021-10-06 09:30:00,24.569649,42.64992141723633,-0.2686415
2021-10-06 09:45:00,24.67971,43.49992752075195,-0.25653207
2021-10-06 10:00:00,24.793526,41.98790146442171,-0.5
2021-10-06 10:15:00,24.920517,45.127227783203125,-0.2735777
